DTL_HUMAN	CHK1_HUMAN
DTL_HUMAN	CRY1_HUMAN
DTL_HUMAN	SDE2_HUMAN
DTL_HUMAN	TDG_HUMAN
DTL_HUMAN	KAT2A_HUMAN
DTL_HUMAN	POLH_HUMAN
DTX1_HUMAN	M3K1_HUMAN
DTX1_HUMAN	DTX1_HUMAN
DTX2_HUMAN	DTX2_HUMAN
DTX3_HUMAN	NOTC2_HUMAN
DTX3_HUMAN	XRCC5_HUMAN
DTX3_HUMAN	DTX3_HUMAN
DTX3L_HUMAN	H2B1J_HUMAN
DTX3L_HUMAN	H4_HUMAN
DTX3L_HUMAN	DUS14_HUMAN
DTX3L_HUMAN	DTX3L_HUMAN
DTX4_HUMAN	TBK1_HUMAN
DYRK2_HUMAN	TERT_HUMAN
DZIP3_HUMAN	ATX1_HUMAN
DZIP3_HUMAN	H2A1B_HUMAN
DZIP3_HUMAN	Q08AJ9_HUMAN
E4F1_HUMAN	P53_HUMAN
EP300_HUMAN	P53_HUMAN
EP300_HUMAN	E2F1_HUMAN
ES8L3_HUMAN	SNAI2_HUMAN
ERCC8_HUMAN	ERPG3_HUMAN
ERCC8_HUMAN	ERCC6_HUMAN
FA12_HUMAN	HIF1A_HUMAN
FAF2_HUMAN	NF1_HUMAN
FANCL_HUMAN	FACD2_HUMAN
FANCL_HUMAN	FANCI_HUMAN
FANCL_HUMAN	CTNB1_HUMAN
FBH1_HUMAN	RAD51_HUMAN
FBH1_HUMAN	ARF1_HUMAN
FXL12_HUMAN	CDN1C_HUMAN
FXL12_HUMAN	XRCC5_HUMAN
FXL12_HUMAN	KKCC2_HUMAN
FXL12_HUMAN	KCC1A_HUMAN
FXL12_HUMAN	AL3A1_HUMAN
FXL14_HUMAN	TWST1_HUMAN
FXL14_HUMAN	CDCP1_HUMAN
FXL14_HUMAN	SNAI2_HUMAN
FXL14_HUMAN	SNAI1_HUMAN
FXL14_HUMAN	DUS6_HUMAN
FXL15_HUMAN	SMUF2_HUMAN
FXL15_HUMAN	SMUF1_HUMAN
FXL15_HUMAN	WWP2_HUMAN
FXL17_HUMAN	FANCJ_HUMAN
FXL17_HUMAN	BACH1_HUMAN
FXL17_HUMAN	SUFU_HUMAN
FXL18_HUMAN	FBXL7_HUMAN
FXL19_HUMAN	CDC42_HUMAN
FXL19_HUMAN	RAC1_HUMAN
FXL19_HUMAN	ILRL1_HUMAN
FXL19_HUMAN	NKX21_HUMAN
FXL19_HUMAN	RHOA_HUMAN
FBXL2_HUMAN	P85B_HUMAN
FBXL2_HUMAN	NLRP3_HUMAN
FBXL2_HUMAN	ITPR3_HUMAN
FBXL2_HUMAN	AURKB_HUMAN
FBXL2_HUMAN	CCND3_HUMAN
FBXL2_HUMAN	CCND2_HUMAN
FBXL2_HUMAN	FOXM1_HUMAN
FBXL2_HUMAN	PCY1A_HUMAN
FBXL2_HUMAN	A4_HUMAN
FXL21_HUMAN	CRY2_HUMAN
FXL21_HUMAN	CRY1_HUMAN
FXL22_HUMAN	FLNC_HUMAN
FXL22_HUMAN	ACTN2_HUMAN
FBXL3_HUMAN	CRY2_HUMAN
FBXL3_HUMAN	CRY1_HUMAN
FBXL3_HUMAN	CYAA_YEAST
FBXL4_HUMAN	KDM4A_HUMAN
FBXL5_HUMAN	IREB2_HUMAN
FBXL5_HUMAN	DCTN1_HUMAN
FBXL5_HUMAN	SYUA_HUMAN
FBXL5_HUMAN	ABL1_HUMAN
FBXL5_HUMAN	SOSB1_HUMAN
FBXL5_HUMAN	SNAI1_HUMAN
FBXL6_HUMAN	P53_HUMAN
FBXL7_HUMAN	SNAI1_HUMAN
FBXL7_HUMAN	BIRC5_HUMAN
FBXL7_HUMAN	AURKA_HUMAN
FBXL7_HUMAN	SRC_HUMAN
FBX10_HUMAN	BCL2_HUMAN
FBX11_HUMAN	SNAI1_HUMAN
FBX11_HUMAN	DTL_HUMAN
FBX11_HUMAN	P53_HUMAN
FBX11_HUMAN	PRDM1_HUMAN
FBX11_HUMAN	BCL6_HUMAN
FBX15_HUMAN	MDR1_HUMAN
FBX15_HUMAN	CRLS1_HUMAN
FBH1_HUMAN	HCD2_HUMAN
FBX2_HUMAN	NMDZ1_HUMAN
FBX2_HUMAN	SHPS1_HUMAN
FBX2_HUMAN	OBP_HHV11
FBX2_HUMAN	CXB2_HUMAN
FBX2_HUMAN	FETUA_HUMAN
FBX2_HUMAN	NDOR1_HUMAN
FBX2_HUMAN	ITB1_HUMAN
FBX2_HUMAN	FBN1_HUMAN
FBX2_HUMAN	CHIP_HUMAN
FBX2_HUMAN	BACE1_HUMAN
FBX21_HUMAN	COT2_HUMAN
FBX21_HUMAN	EID1_HUMAN
FBX21_HUMAN	MDR1_HUMAN
FBX22_HUMAN	BAG3_HUMAN
FBX22_HUMAN	MDM2_HUMAN
FBX22_HUMAN	STK11_HUMAN
FBX22_HUMAN	KDM4A_HUMAN
FBX22_HUMAN	CDN1A_HUMAN
FBX22_HUMAN	KLF4_HUMAN
FBX22_HUMAN	PTEN_HUMAN
FBX22_HUMAN	BACH1_HUMAN
FBX22_HUMAN	SNAI1_HUMAN
FBX22_HUMAN	KDM4B_HUMAN
FBX22_HUMAN	PHLP1_HUMAN
FBX22_HUMAN	P53_HUMAN
FBX22_HUMAN	BASI_HUMAN
FBX25_HUMAN	NKX25_HUMAN
FBX25_HUMAN	HAND1_HUMAN
FBX25_HUMAN	ISL1_HUMAN
FBX25_HUMAN	ELK1_HUMAN
FBX27_HUMAN	LAMP2_HUMAN
FBX28_HUMAN	FBX28_HUMAN
FBX3_HUMAN	SMUF1_HUMAN
FBX3_HUMAN	EP300_HUMAN
FBX3_HUMAN	FXL12_HUMAN
FBX3_HUMAN	HIPK2_HUMAN
FBX30_HUMAN	RARG_HUMAN
FBX31_HUMAN	CCND1_HUMAN
FBX31_HUMAN	PAR6A_HUMAN
FBX31_HUMAN	CDT1_HUMAN
FBX31_HUMAN	CCND2_HUMAN
FBX31_HUMAN	MP2K6_HUMAN
FBX31_HUMAN	MDM2_HUMAN
FBX31_HUMAN	SNAI1_HUMAN
FBX32_HUMAN	MYOD1_HUMAN
FBX32_HUMAN	CABIN_HUMAN
FBX32_HUMAN	TNNI3_HUMAN
FBX32_HUMAN	DUS1_HUMAN
FBX32_HUMAN	MYOTI_HUMAN
FBX32_HUMAN	KLF4_HUMAN
FBX32_HUMAN	MYOG_HUMAN
FBX32_HUMAN	FOXO1_HUMAN
FBX32_HUMAN	EIF3F_HUMAN
FBX32_HUMAN	ATR_HUMAN
FBX32_HUMAN	KCMB1_HUMAN
FBX32_HUMAN	MYC_HUMAN
FBX32_HUMAN	MYPC3_HUMAN
FBX33_HUMAN	EIF3F_HUMAN
FBX33_HUMAN	YBOX1_HUMAN
FBX34_HUMAN	MYOD1_HUMAN
FBX4_HUMAN	CCND1_HUMAN
FBX4_HUMAN	MCL1_HUMAN
FBX4_HUMAN	FXR1_HUMAN
FBX4_HUMAN	TERF1_HUMAN
FBX4_HUMAN	ICAM1_HUMAN
FBX40_HUMAN	IRS1_HUMAN
FBX42_HUMAN	P53_HUMAN
FBX44_HUMAN	BRCA1_HUMAN
FBX44_HUMAN	UN13A_HUMAN
FBSP1_HUMAN	ZEB1_HUMAN
FBSP1_HUMAN	SNAI2_HUMAN
FBSP1_HUMAN	ZEB2_HUMAN
FBSP1_HUMAN	FBXW7_HUMAN
FBSP1_HUMAN	TWST1_HUMAN
FBSP1_HUMAN	PAWR_HUMAN
FBSP1_HUMAN	SNAI1_HUMAN
FBSP1_HUMAN	P73_HUMAN
FBX6_HUMAN	RNT2_HUMAN
FBX6_HUMAN	CHK1_HUMAN
FBX6_HUMAN	RIOK1_HUMAN
FBX6_HUMAN	TFR1_HUMAN
FBX6_HUMAN	ERO1A_HUMAN
FBX6_HUMAN	IRF3_HUMAN
FBX6_HUMAN	ATRN_HUMAN
FBX7_HUMAN	BIRC2_HUMAN
FBX7_HUMAN	CRBN_HUMAN
FBX7_HUMAN	LEUK_HUMAN
FBX7_HUMAN	TRAF2_HUMAN
FBX7_HUMAN	DLGP5_HUMAN
FBX8_HUMAN	MYC_HUMAN
FBX8_HUMAN	GSTP1_HUMAN
FBX8_HUMAN	ARF6_HUMAN
FBX9_HUMAN	NGN2_HUMAN
FBX9_HUMAN	TTI1_HUMAN
FBX9_HUMAN	TELO2_HUMAN
FBW10_HUMAN	CBX5_HUMAN
FBW1B_HUMAN	BHE40_HUMAN
FBW1B_HUMAN	FBW1B_HUMAN
FBW1B_HUMAN	MPIP2_HUMAN
FBW1B_HUMAN	PLK4_HUMAN
FBW1B_HUMAN	IKBA_HUMAN
FBW1B_HUMAN	IKKA_HUMAN
FBW1B_HUMAN	MPIP1_HUMAN
FBW1B_HUMAN	CTNB1_HUMAN
FBW1B_HUMAN	YAP1_HUMAN
FBW1B_HUMAN	SI1L2_HUMAN
FBW1B_HUMAN	NFKB1_HUMAN
FBW1B_HUMAN	PRLR_HUMAN
FBW1B_HUMAN	IKKB_HUMAN
FBW1B_HUMAN	INAR1_HUMAN
FBW1B_HUMAN	WEE1_HUMAN
FBW1B_HUMAN	PDCD4_HUMAN
FBW1B_HUMAN	PER1_HUMAN
FBW1B_HUMAN	RCAN1_HUMAN
FBW1B_HUMAN	FBW1A_HUMAN
FBW1B_HUMAN	CLSPN_HUMAN
FBW1B_HUMAN	TBCD4_HUMAN
FBW1B_HUMAN	DDIT4_HUMAN
FBW1B_HUMAN	REST_HUMAN
FBW1B_HUMAN	DLG1_HUMAN
FBW1B_HUMAN	FBX5_HUMAN
FBW1B_HUMAN	DPTOR_HUMAN
FBW1B_HUMAN	CEP68_HUMAN
FBW1B_HUMAN	PER2_HUMAN
FBW1B_HUMAN	FANCM_HUMAN
FBW12_HUMAN	I22R1_HUMAN
FBXW2_HUMAN	CCNE2_HUMAN
FBXW2_HUMAN	GCM1_HUMAN
FBXW2_HUMAN	CCNE1_HUMAN
FBXW2_HUMAN	MSX2_HUMAN
FBXW5_HUMAN	EPS8_HUMAN
FBXW5_HUMAN	SAS6_HUMAN
FBXW5_HUMAN	DLEC1_HUMAN
FBXW5_HUMAN	TSC2_HUMAN
FBXW5_HUMAN	RHG07_HUMAN
FBXW7_HUMAN	MCL1_HUMAN
FBXW7_HUMAN	CCNE1_HUMAN
FBXW7_HUMAN	JUNB_HUMAN
FBXW7_HUMAN	MYC_HUMAN
FBXW7_HUMAN	PRGC1_HUMAN
FBXW7_HUMAN	JUN_HUMAN
FBXW7_HUMAN	CSF3R_HUMAN
FBXW7_HUMAN	NOTC1_HUMAN
FBXW7_HUMAN	AURKA_HUMAN
FBXW7_HUMAN	STAT2_HUMAN
FBXW7_HUMAN	P53_HUMAN
FBXW7_HUMAN	ASCC2_HUMAN
FBXW7_HUMAN	KLF10_HUMAN
FBXW7_HUMAN	KLF13_HUMAN
FBXW7_HUMAN	SRBP1_HUMAN
FBXW7_HUMAN	MYB_HUMAN
FBXW7_HUMAN	CR3L1_HUMAN
FBXW7_HUMAN	BIRC2_HUMAN
FBXW7_HUMAN	NF1_HUMAN
FBXW7_HUMAN	NONO_HUMAN
FBXW7_HUMAN	NCOA3_HUMAN
FBXW7_HUMAN	CCDC6_HUMAN
FBXW7_HUMAN	CEBPA_HUMAN
FBXW7_HUMAN	GCR_HUMAN
FBXW7_HUMAN	TOP2A_HUMAN
FBXW7_HUMAN	SNAI1_HUMAN
FBXW7_HUMAN	P63_HUMAN
FBXW7_HUMAN	KLF2_HUMAN
FBXW7_HUMAN	SOX9_HUMAN
FBXW7_HUMAN	ZEB2_HUMAN
FBXW7_HUMAN	SPI1_HUMAN
FBXW7_HUMAN	SIK2_HUMAN
FBXW7_HUMAN	ENOA_HUMAN
FBXW7_HUMAN	SHOC2_HUMAN
FBXW7_HUMAN	CRY2_HUMAN
FBXW7_HUMAN	RCAN1_HUMAN
FBXW7_HUMAN	TGIF1_HUMAN
FBXW7_HUMAN	HDAC7_HUMAN
FBXW7_HUMAN	CEBPD_HUMAN
FBXW7_HUMAN	SRBP2_HUMAN
FBXW7_HUMAN	CR3L2_HUMAN
FBXW7_HUMAN	MD13L_HUMAN
FBXW7_HUMAN	CCNE2_HUMAN
FBXW7_HUMAN	PTN11_HUMAN
FBXW7_HUMAN	BRAF_HUMAN
FBXW7_HUMAN	FETUA_HUMAN
FBXW7_HUMAN	RUNX2_HUMAN
FBXW7_HUMAN	NRF1_HUMAN
FBXW7_HUMAN	PSN1_HUMAN
FBXW7_HUMAN	HIF1A_HUMAN
FBXW7_HUMAN	MYCN_HUMAN
FBXW7_HUMAN	DISC1_HUMAN
FBXW7_HUMAN	NFKB2_HUMAN
FBXW7_HUMAN	NF2L1_HUMAN
FBXW7_HUMAN	XBP1_HUMAN
FBXW7_HUMAN	MTOR_HUMAN
FBXW7_HUMAN	EBP2_HUMAN
FBXW7_HUMAN	KLF5_HUMAN
FBXW7_HUMAN	DEK_HUMAN
FBXW7_HUMAN	AURKB_HUMAN
FBXW7_HUMAN	MED13_HUMAN
FBXW7_HUMAN	HSF1_HUMAN
FBXW8_HUMAN	IRS1_HUMAN
FBXW8_HUMAN	TBC3A_HUMAN
FBXW8_HUMAN	M4K1_HUMAN
FBXW8_HUMAN	IBP2_HUMAN
FBXW8_HUMAN	GORS1_HUMAN
FBXW8_HUMAN	CCND1_HUMAN
FZR1_HUMAN	E2F3_HUMAN
FZR1_HUMAN	LATS2_HUMAN
FZR1_HUMAN	MYF5_HUMAN
FZR1_HUMAN	NIPA_HUMAN
FZR1_HUMAN	STIL_HUMAN
FZR1_HUMAN	BUB1B_HUMAN
FZR1_HUMAN	NEK2_HUMAN
FZR1_HUMAN	FOXM1_HUMAN
FZR1_HUMAN	SOX2_HUMAN
FZR1_HUMAN	PAF15_HUMAN
FZR1_HUMAN	OPA1_HUMAN
FZR1_HUMAN	HECW2_HUMAN
FZR1_HUMAN	TFAM_HUMAN
FZR1_HUMAN	SAS6_HUMAN
FZR1_HUMAN	DCPS_HUMAN
FZR1_HUMAN	MK08_HUMAN
FZR1_HUMAN	F263_HUMAN
FZR1_HUMAN	PECA1_HUMAN
FZR1_HUMAN	ANLN_HUMAN
FZR1_HUMAN	E2F1_HUMAN
FZR1_HUMAN	DNM1L_HUMAN
FZR1_HUMAN	TRRAP_HUMAN
FZR1_HUMAN	AURKB_HUMAN
FZR1_HUMAN	PAX3_HUMAN
FZR1_HUMAN	UBP1_HUMAN
FZR1_HUMAN	MPIP1_HUMAN
FZR1_HUMAN	CTIP_HUMAN
FZR1_HUMAN	MK09_HUMAN
FZR1_HUMAN	MK10_HUMAN
FZR1_HUMAN	NDC80_HUMAN
FZR1_HUMAN	MFN1_HUMAN
FZR1_HUMAN	AURKA_HUMAN
FZR1_HUMAN	KLF4_HUMAN
FZR1_HUMAN	MOAP1_HUMAN
GAN_HUMAN	TBCB_HUMAN
GAN_HUMAN	MAP1S_HUMAN
GAN_HUMAN	A16L1_HUMAN
GAN_HUMAN	MAP1B_HUMAN
GAN_HUMAN	SHH_HUMAN
GAN_HUMAN	GFAP_HUMAN
HACE1_HUMAN	RAC1_HUMAN
HACE1_HUMAN	GOLM1_HUMAN
HACE1_HUMAN	CCND1_HUMAN
HACE1_HUMAN	RARA_HUMAN
HACE1_HUMAN	RARB_HUMAN
HACE1_HUMAN	OPTN_HUMAN
HDAC6_HUMAN	GLI1_HUMAN
HDAC6_HUMAN	CHK1_HUMAN
HECD1_HUMAN	PI51C_HUMAN
HECD1_HUMAN	MACF1_HUMAN
HECD1_HUMAN	SNAI1_HUMAN
HECD2_HUMAN	PIAS1_HUMAN
HECD3_HUMAN	STX8_HUMAN
HECD3_HUMAN	CASP9_HUMAN
HECD3_HUMAN	TARA_HUMAN
HECD3_HUMAN	MALT1_HUMAN
HECD3_HUMAN	CASP8_HUMAN
HECD3_HUMAN	RAF1_HUMAN
HECW1_HUMAN	DVL1_HUMAN
HECW1_HUMAN	TTF1_HUMAN
HECW1_HUMAN	SMAD4_HUMAN
HECW2_HUMAN	PCNA_HUMAN
HECW2_HUMAN	LMNB1_HUMAN
HECW2_HUMAN	P73_HUMAN
HERC1_HUMAN	SOX9_HUMAN
HERC1_HUMAN	TSC2_HUMAN
HERC1_HUMAN	RAF1_HUMAN
HERC2_HUMAN	XPA_HUMAN
HERC2_HUMAN	NEUL4_HUMAN
HERC2_HUMAN	SUMO1_HUMAN
HERC2_HUMAN	BRCA1_HUMAN
HERC2_HUMAN	UBP20_HUMAN
HERC4_HUMAN	LATS1_HUMAN
HERC5_HUMAN	CTBP1_HUMAN
HERC5_HUMAN	NDKB_HUMAN
HLTF_HUMAN	PCNA_HUMAN
HUWE1_HUMAN	MUTYH_HUMAN
HUWE1_HUMAN	H2A2B_HUMAN
HUWE1_HUMAN	KDM3A_HUMAN
HUWE1_HUMAN	P53_HUMAN
HUWE1_HUMAN	TGFR2_HUMAN
HUWE1_HUMAN	MYC_HUMAN
HUWE1_HUMAN	WIPI2_HUMAN
HUWE1_HUMAN	H2B1B_HUMAN
HUWE1_HUMAN	HXK2_HUMAN
HUWE1_HUMAN	H15_HUMAN
HUWE1_HUMAN	NR1D1_HUMAN
HUWE1_HUMAN	MCL1_HUMAN
HUWE1_HUMAN	H32_HUMAN
HUWE1_HUMAN	CHK1_HUMAN
HUWE1_HUMAN	H2B1A_HUMAN
HUWE1_HUMAN	PIAS2_HUMAN
HUWE1_HUMAN	PA2G4_HUMAN
HUWE1_HUMAN	PPARA_HUMAN
HUWE1_HUMAN	PCNA_HUMAN
HUWE1_HUMAN	MYCN_HUMAN
HUWE1_HUMAN	MYOD1_HUMAN
HUWE1_HUMAN	DUS4_HUMAN
HUWE1_HUMAN	OGT1_HUMAN
HUWE1_HUMAN	H4_HUMAN
HUWE1_HUMAN	DPOLL_HUMAN
HUWE1_HUMAN	H2A2C_HUMAN
HUWE1_HUMAN	ZBT17_HUMAN
HUWE1_HUMAN	HUWE1_HUMAN
HUWE1_HUMAN	H11_HUMAN
HUWE1_HUMAN	Q8IZG5_HUMAN
HUWE1_HUMAN	CDC6_HUMAN
HUWE1_HUMAN	BRCA1_HUMAN
HUWE1_HUMAN	DPOLB_HUMAN
HUWE1_HUMAN	ASCL1_HUMAN
HUWE1_HUMAN	ATOH1_HUMAN
HUWE1_HUMAN	HDAC2_HUMAN
I17RB_HUMAN	PEX7_HUMAN
ING4_HUMAN	TF65_HUMAN
IRAK1_HUMAN	PELI1_HUMAN
IRAK4_HUMAN	PELI1_HUMAN
ITCH_HUMAN	KLF10_HUMAN
ITCH_HUMAN	SMAD7_HUMAN
ITCH_HUMAN	FOXO1_HUMAN
ITCH_HUMAN	CXCR4_HUMAN
ITCH_HUMAN	BID_HUMAN
ITCH_HUMAN	LRP6_HUMAN
ITCH_HUMAN	NOTC3_HUMAN
ITCH_HUMAN	ITSN1_HUMAN
ITCH_HUMAN	JUN_HUMAN
ITCH_HUMAN	M1_I33A0
ITCH_HUMAN	EGFR_HUMAN
ITCH_HUMAN	P63_HUMAN
ITCH_HUMAN	SNX9_HUMAN
ITCH_HUMAN	CPSF6_HUMAN
ITCH_HUMAN	LATS1_HUMAN
ITCH_HUMAN	P73_HUMAN
ITCH_HUMAN	FYN_HUMAN
ITCH_HUMAN	OCLN_HUMAN
ITCH_HUMAN	RASF5_HUMAN
ITCH_HUMAN	JUNB_HUMAN
ITCH_HUMAN	SUFU_HUMAN
ITCH_HUMAN	ITCH_HUMAN
ITCH_HUMAN	CBL_HUMAN
ITCH_HUMAN	CASL_HUMAN
ITCH_HUMAN	PLCG1_HUMAN
ITCH_HUMAN	PTC1_HUMAN
ITCH_HUMAN	GLI1_HUMAN
ITCH_HUMAN	BRAT1_HUMAN
ITCH_HUMAN	NOTC1_HUMAN
ITCH_HUMAN	ERBB3_HUMAN
ITCH_HUMAN	PLIN1_HUMAN
ITCH_HUMAN	PO5F1_HUMAN
ITCH_HUMAN	TGFI1_HUMAN
ITCH_HUMAN	BRAF_HUMAN
ITCH_HUMAN	DDX5_HUMAN
ITCH_HUMAN	GLIS3_HUMAN
ITCH_HUMAN	TRPV4_HUMAN
ITCH_HUMAN	TAB1_HUMAN
ITCH_HUMAN	BIRC2_HUMAN
ITCH_HUMAN	BCL10_HUMAN
ITCH_HUMAN	LAPM5_HUMAN
ITCH_HUMAN	SHLB1_HUMAN
ITCH_HUMAN	SH3G2_HUMAN
ITCH_HUMAN	CD3Z_HUMAN
ITCH_HUMAN	DVL2_HUMAN
ITCH_HUMAN	MAVS_HUMAN
ITCH_HUMAN	VFLIP_HHV8P
ITCH_HUMAN	CFLAR_HUMAN
ITCH_HUMAN	ERBB4_HUMAN
ITCH_HUMAN	TXNIP_HUMAN
ITCH_HUMAN	SHIP2_HUMAN
ITCH_HUMAN	H12_HUMAN
ITCH_HUMAN	PLIN2_HUMAN
ITCH_HUMAN	TGIF1_HUMAN
ITCH_HUMAN	RIPK2_HUMAN
ITCH_HUMAN	TRPC4_HUMAN
ITCH_HUMAN	YAP1_HUMAN
ITCH_HUMAN	MAR1_HUMAN
ITCH_HUMAN	RIPK1_HUMAN
ITCH_HUMAN	M3K7_HUMAN
ITCH_HUMAN	GNPTA_HUMAN
ITCH_HUMAN	NFE2_HUMAN
ITCH_HUMAN	HGS_HUMAN
ITCH_HUMAN	AMOT_HUMAN
ITCH_HUMAN	MP2K4_HUMAN
ITCH_HUMAN	P4K2A_HUMAN
ITCH_HUMAN	DTX1_HUMAN
ITCH_HUMAN	SMAD2_HUMAN
BACD3_HUMAN	CEP97_HUMAN
BACD3_HUMAN	RHOB_HUMAN
BACD3_HUMAN	TCAM1_HUMAN
KCD11_HUMAN	HDAC1_HUMAN
BACD1_HUMAN	RHOA_HUMAN
KCD17_HUMAN	TCHP_HUMAN
KDM2A_HUMAN	F263_HUMAN
KDM2B_HUMAN	H2A2C_HUMAN
KDM2B_HUMAN	FOS_HUMAN
KEAP1_HUMAN	NF2L2_HUMAN
KEAP1_HUMAN	MCM3_HUMAN
KEAP1_HUMAN	PGAM5_HUMAN
KEAP1_HUMAN	SOX9_HUMAN
KEAP1_HUMAN	PALB2_HUMAN
KEAP1_HUMAN	IKKB_HUMAN
KEAP1_HUMAN	EGLN1_HUMAN
KEAP1_HUMAN	SQSTM_HUMAN
SCF_HUMAN	FBX28_HUMAN
KLH10_HUMAN	CCNB1_HUMAN
KLH11_HUMAN	CCNB1_HUMAN
KLH12_HUMAN	DVL3_HUMAN
KLH12_HUMAN	SC31B_HUMAN
KLH12_HUMAN	LNP_HUMAN
KLH12_HUMAN	FUBP2_HUMAN
KLH12_HUMAN	CCNB1_HUMAN
KLH12_HUMAN	PEF1_HUMAN
KLH12_HUMAN	SC31A_HUMAN
KLH12_HUMAN	DRD4_HUMAN
KLH13_HUMAN	CCNB1_HUMAN
KLH13_HUMAN	BORA_HUMAN
KLH13_HUMAN	AURKB_HUMAN
KLH15_HUMAN	2A5B_HUMAN
KLH15_HUMAN	CTIP_HUMAN
KLH17_HUMAN	GRIK2_HUMAN
KLH18_HUMAN	AURKA_HUMAN
KLHL2_HUMAN	NPTXR_HUMAN
KLHL2_HUMAN	WNK4_HUMAN
KLHL2_HUMAN	WNK1_HUMAN
KLHL2_HUMAN	ARHG7_HUMAN
KLHL2_HUMAN	WNK3_HUMAN
KLH20_HUMAN	ARHGB_HUMAN
KLH20_HUMAN	DAPK1_HUMAN
KLH20_HUMAN	PK3C3_HUMAN
KLH20_HUMAN	BECN1_HUMAN
KLH20_HUMAN	PML_HUMAN
KLH20_HUMAN	ULK1_HUMAN
KLH20_HUMAN	CORO7_HUMAN
KLH21_HUMAN	AURKB_HUMAN
KLH21_HUMAN	Q5UEC6_HUMAN
KLH22_HUMAN	DEPD5_HUMAN
KLH22_HUMAN	PLK1_HUMAN
KLH25_HUMAN	4EBP1_HUMAN
KLHL3_HUMAN	WNK4_HUMAN
KLHL3_HUMAN	WNK1_HUMAN
KLH42_HUMAN	2A5E_HUMAN
KLHL6_HUMAN	RC3H2_HUMAN
KLHL6_HUMAN	CDK2_HUMAN
KLHL7_HUMAN	STPAP_HUMAN
KLHL8_HUMAN	RAPSN_HUMAN
KLHL9_HUMAN	BORA_HUMAN
KLHL9_HUMAN	CCNB1_HUMAN
KLHL9_HUMAN	AURKB_HUMAN
KLHL9_HUMAN	CEBPB_HUMAN
LATS1_HUMAN	BECN1_HUMAN
LHX1_HUMAN	LIMK1_HUMAN
LNX1_HUMAN	TOPK_HUMAN
LNX1_HUMAN	RL1D1_HUMAN
LNX1_HUMAN	GIPR_HUMAN
LNX1_HUMAN	NUMB_HUMAN
LNX1_HUMAN	CXD2_HUMAN
LNX1_HUMAN	KCNA4_HUMAN
LNX1_HUMAN	SUFU_HUMAN
LNX1_HUMAN	NMDZ1_HUMAN
LNX1_HUMAN	PQBP1_HUMAN
LNX1_HUMAN	CLD17_HUMAN
LNX1_HUMAN	5HT2B_HUMAN
LNX1_HUMAN	SRC_HUMAN
LNX1_HUMAN	CD8A_HUMAN
LNX1_HUMAN	ZBT8A_HUMAN
LNX2_HUMAN	CXD2_HUMAN
LNX2_HUMAN	NUMB_HUMAN
LRSM1_HUMAN	ABL1_HUMAN
LRSM1_HUMAN	TS101_HUMAN
LRSM1_HUMAN	UBE3A_HUMAN
MALT1_HUMAN	NEMO_HUMAN
M3K1_HUMAN	MK03_HUMAN
M3K1_HUMAN	JUN_HUMAN
M3K1_HUMAN	MK01_HUMAN
M3K1_HUMAN	FOSL2_HUMAN
M3K1_HUMAN	DTX1_HUMAN
MARH1_HUMAN	DRB3_HUMAN
MARH1_HUMAN	C2TA_HUMAN
MARH1_HUMAN	DRB4_HUMAN
MARH1_HUMAN	DRA_HUMAN
MARH1_HUMAN	DRB5_HUMAN
MARH1_HUMAN	FAS_HUMAN
MARH1_HUMAN	TFR1_HUMAN
MARH1_HUMAN	CD86_HUMAN
MARH1_HUMAN	CD4_HUMAN
MARHB_HUMAN	CD4_HUMAN
MARH2_HUMAN	ERGI3_HUMAN
MARH2_HUMAN	CD86_HUMAN
MARH2_HUMAN	DLG1_HUMAN
MARH2_HUMAN	CFTR_HUMAN
MARH2_HUMAN	TFR1_HUMAN
MARH4_HUMAN	CD4_HUMAN
MARH5_HUMAN	FIS1_HUMAN
MARH5_HUMAN	DNM1L_HUMAN
MARH5_HUMAN	ATX3_HUMAN
MARH5_HUMAN	MFN1_HUMAN
MARH5_HUMAN	TANK_HUMAN
MARH5_HUMAN	MARH5_HUMAN
MARH5_HUMAN	MAP1B_HUMAN
MARH5_HUMAN	TR10A_HUMAN
MARH5_HUMAN	MFN2_HUMAN
MARH5_HUMAN	MCL1_HUMAN
MARH5_HUMAN	C2TA_HUMAN
MARH5_HUMAN	SODC_HUMAN
MARH5_HUMAN	MAVS_HUMAN
MARH6_HUMAN	IOD2_HUMAN
MARH6_HUMAN	ERG1_HUMAN
MARH6_HUMAN	MARH6_HUMAN
MARH7_HUMAN	MDM2_HUMAN
MARH7_HUMAN	MARH7_HUMAN
MARH7_HUMAN	TAU_HUMAN
MARH8_HUMAN	DRA_HUMAN
MARH8_HUMAN	IL1AP_HUMAN
MARH8_HUMAN	DRB5_HUMAN
MARH8_HUMAN	MAVS_HUMAN
MARH8_HUMAN	DRB3_HUMAN
MARH8_HUMAN	DRB4_HUMAN
MARH8_HUMAN	CD86_HUMAN
MARH8_HUMAN	SODC_HUMAN
MARH8_HUMAN	ATX3_HUMAN
MARH8_HUMAN	CADH1_HUMAN
MARH8_HUMAN	TFR1_HUMAN
MARH8_HUMAN	A2MG_HUMAN
MARH8_HUMAN	CP3A4_HUMAN
MARH8_HUMAN	FAS_HUMAN
MARH8_HUMAN	HG2A_HUMAN
MARH8_HUMAN	4F2_HUMAN
